"","price_open","price_high","price_low","price_close","volume","price_adjusted","ref_date","ticker","ret_adjusted_prices","ret_closing_prices"
"1187",8.3,8.6,8.27,8.6,14349500,8.6,2019-06-07,"USIM5.SA",0.0436893203883495,0.0436893203883495
"1188",8.54,8.89,8.53,8.7,14707300,8.7,2019-06-10,"USIM5.SA",0.0116279069767442,0.0116279069767442
"1189",8.89,9.07,8.86,9.01,14459000,9.01,2019-06-11,"USIM5.SA",0.035632183908046,0.035632183908046
"1190",8.94,8.97,8.71,8.8,15126600,8.8,2019-06-12,"USIM5.SA",-0.0233074361820199,-0.0233074361820199
"1191",8.9,8.99,8.85,8.93,8353600,8.93,2019-06-13,"USIM5.SA",0.0147727272727272,0.0147727272727272
"1192",8.9,8.91,8.56,8.66,10011100,8.66,2019-06-14,"USIM5.SA",-0.0302351623740201,-0.0302351623740201
"1193",8.64,8.74,8.58,8.6,9301100,8.6,2019-06-17,"USIM5.SA",-0.00692840646651272,-0.00692840646651272
"1194",8.77,8.88,8.71,8.78,11198500,8.78,2019-06-18,"USIM5.SA",0.0209302325581395,0.0209302325581395
"1195",8.85,8.9,8.53,8.66,13219200,8.66,2019-06-19,"USIM5.SA",-0.0136674259681092,-0.0136674259681092
"1196",8.75,8.77,8.66,8.69,6058800,8.69,2019-06-21,"USIM5.SA",0.00346420323325636,0.00346420323325636
"1197",8.69,8.76,8.66,8.74,4751600,8.74,2019-06-24,"USIM5.SA",0.00575373993095529,0.00575373993095529
"1198",8.67,8.81,8.43,8.47,11750800,8.47,2019-06-25,"USIM5.SA",-0.0308924485125858,-0.0308924485125858
"1199",8.59,8.67,8.55,8.59,5550300,8.59,2019-06-26,"USIM5.SA",0.0141676505312869,0.0141676505312869
"1200",8.56,8.74,8.51,8.67,7990800,8.67,2019-06-27,"USIM5.SA",0.0093131548311991,0.0093131548311991
"1201",8.75,9,8.74,8.94,19631300,8.94,2019-06-28,"USIM5.SA",0.0311418685121108,0.0311418685121108
"1202",9.08,9.16,8.82,8.88,13870300,8.88,2019-07-01,"USIM5.SA",-0.00671140939597303,-0.00671140939597303
"1203",8.95,8.98,8.66,8.78,11350700,8.78,2019-07-02,"USIM5.SA",-0.0112612612612614,-0.0112612612612614
"1204",8.79,9.08,8.72,9.02,11284900,9.02,2019-07-03,"USIM5.SA",0.0273348519362187,0.0273348519362187
"1205",9.2,9.5,9.2,9.45,25680800,9.45,2019-07-04,"USIM5.SA",0.0476718403547671,0.0476718403547671
"1206",9.4,9.74,9.3,9.68,19654700,9.68,2019-07-05,"USIM5.SA",0.0243386243386243,0.0243386243386243
"1207",9.75,9.78,9.57,9.65,10706500,9.65,2019-07-08,"USIM5.SA",-0.00309917355371891,-0.00309917355371891
"1208",9.74,9.81,9.46,9.56,17327700,9.56,2019-07-10,"USIM5.SA",-0.00932642487046631,-0.00932642487046631
"1209",9.57,9.6,9.37,9.46,12687400,9.46,2019-07-11,"USIM5.SA",-0.0104602510460251,-0.0104602510460251
"1210",9.49,9.59,9.38,9.43,8415400,9.43,2019-07-12,"USIM5.SA",-0.00317124735729402,-0.00317124735729402
"1211",9.51,9.53,9.3,9.32,9145900,9.32,2019-07-15,"USIM5.SA",-0.0116648992576882,-0.0116648992576882
"1212",9.32,9.56,9.32,9.4,9419000,9.4,2019-07-16,"USIM5.SA",0.00858369098712441,0.00858369098712441
"1213",9.4,9.45,9.31,9.37,6377600,9.37,2019-07-17,"USIM5.SA",-0.00319148936170222,-0.00319148936170222
"1214",9.34,9.49,9.32,9.38,5424300,9.38,2019-07-18,"USIM5.SA",0.00106723585912505,0.00106723585912505
"1215",9.41,9.49,9.35,9.38,6603800,9.38,2019-07-19,"USIM5.SA",0,0
"1216",9.39,9.44,9.1,9.19,13451200,9.19,2019-07-22,"USIM5.SA",-0.0202558635394458,-0.0202558635394458
"1217",9.23,9.27,9.08,9.1,7970300,9.1,2019-07-23,"USIM5.SA",-0.00979325353645266,-0.00979325353645266
"1218",9.07,9.08,8.87,8.97,11959000,8.97,2019-07-24,"USIM5.SA",-0.0142857142857141,-0.0142857142857141
"1219",9,9.08,8.61,8.7,16838500,8.7,2019-07-25,"USIM5.SA",-0.0301003344481607,-0.0301003344481607
"1220",9,9.04,8.67,8.82,16903600,8.82,2019-07-26,"USIM5.SA",0.0137931034482759,0.0137931034482759
